tweet,y
Interesting proposition from someone who has been running on the bigotry and hatred and oppression platform. https://t.co/OPxN7Y0Vtp,0
"""In liberty and justice for all""",1
DOJ could sue  for racial discrimination http://t.co/A2Wd9nsgTP,1
"in Solidarity with  -  Day2
   http://t.co/C3hTt7AVJ2",0
RT @GlennThrush: Sweden=perfect case study of Trump technique: 1) shout falsehood 2) pretend u didn't make a mistake 3) accuse fact-checker…,0
RT @thesabcat: It is fitting that as the GOP goes full KKK that they silence a fellow senator and civil rights icon to protect a craven big…,0
"RT @FoxNews: .@OReillyFactor: @JerryBrownGov, @NYGovCuomo, @GovofCO...say they will not obey immigration law. That...is a violation of thei…",0
"When do we rally to support not breaking the law, respecting authority and for the lives of every officer ever killed on duty?",0
"@jarrettsleeper Our unconscious brains- we're not even consciously thinking about a lot of what we do, like when driving or handling knives.",2
"Yes, Renee @rtsdc all life is sacred from conception to natural death. Man should not be playing  at any point!",2
@danprimack hope they watched those covenants.,2
"""From amongst His signs...... And difference of your tongues and colors. Surely in it are signs for all""",2
RT @drhpe: @AdamMeakins @mikeantkell86 as long as you do not suffer yourself from pain it sound logical,2
@MarcellaTF I too am sickened by the dehumanization of preconceived human beings.    http://t.co/rZn65CTdAA,2
...Black lives...white lives...yellow lives...blue lives..Life is sacred..Let's not lose this SENSE of the SACREDNESS =LIFE,1
"Great as the Buddha's contribution to humanity was is restoring God to His eternal place, in my humble opinion,",2
RT @CU_Ferg: Nothing screams justice like destroying your own town and stealing innocent people's property  http://t.co/rbGw…,0
"What happened to love, respect and submitting to authority",2
@meetthepress @mattbai @helenecooper @MHarrisPerry denounce  a racist LIE.,0
@NoreastMandC @WTNH love Ted's,2
"""You cannot serve both  and  

but you can serve and love and treasure God with good theology.""

https://t.co/Rc02KRzhY4",2
War is brutality inflicted mercilessly for resources.,2
Undeadstock season. Air Jordan 1 High 'NYC'       https://t.co/clJR2XuDQK,2
"Health is a constitutional health
Those championing for it's betterment are jailed
 
 https://t.co/LjCZaLQfsV",1
still up,2
"@Dare_2_Believe_ Yes, the unborn child has equal dignity with his/her mother and father. Not that difficult.",1
Blame it on the full moon...,2
"RT @Tay_Griffin14: ""We will not rest...we will not fail you,"" @RepCummings says to the family of",2
"RT @AmTourister: @BabySavers Well, you know what we'd say… ;)",2
Prayer is the only means of bringing about orderliness and peace and repose in our daily lives.,2
If only mankind showed the same compassion for human life as they do animals.,1
Simple advice: Obey the law and you wont be shot by those who serve and protect  https://t.co/ns0Yw4kJA9,2
Violence begets more violence begets more hatred begets nothing but evil and extreme amounts of closeminded hatred,2
https://t.co/Lkq0sQ1nCt,1
but racists behind  prefer criminals over innocent http://t.co/C7W2cGUc4c/s/L3zu @foxandfriends,0
Anonymous is the real   They are the vanguards for the sanctity of life and liberty worldwide!,2
Love and Peace,2
God is all-powerful. He can change the hearts of man and bring real peace among them.,2
"Wishing you all a year filled with more compassion, empathy and kindness. http://t.co/QDlghe4Y0G",2
BLM isnt a movement its an excuse to provoke hate and divide our country,2
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/TaLlejzPzY,0
+1“@DavidAnsara: no such thing as a benevolent dictator. Development requires fair institutions and upholding of rights of citizens.,1
I hope what I'm seeing on @FoxNews of cops being shot in  is not real!,2
"@tariqnasheed all violence is wrong. You're wrong for inciting terror.  period. I understand grievances, but it's true.",2
RT @WhitecapsFC: 87' 0-0 Final  sub. Tim Parker makes his MLS debut. In for Ethen Sampson,2
https://t.co/Y2mR0reOuQ,2
"Oh @MartinOMalley, you gutless spineless Puke! Apologizing for saying  to the thin-skinned fascist losers at  Pathetic",2
I believe in the constitution 😳😳😳😳,2
as it should  moreover  humans stop  lose bigotry terrible,2
"""It's not about the bike, it's about the truth."" Hard to have any faith in Lance Armstrong with such compelling evidence.",1
RESPECT,1
is not a divisive concept.  are terrorists. Obama is a traitor to the people who elected him,0
"Loving your neighbor as yourself, forgiveness, peace and kindness can stop the hate and horror displayed before us.",1
is toxic because it annuls the blatant injustice and oppression of a specific group of people needed attention towards,1
The living example of traitors and facilitator of looters https://t.co/2kyuHnUUEr,2
"i still dont get people who go  on  posters

 ""what about the asians, latinos, and whites?"" ARE YOU FOR REAL",1
"If you don't respect Bruce, I don't respect you.",1
RT @ZaidZamanHamid: This logic is shameless and absurd that we should watch the state go down because of a corrupt dysfunctional system and arm…,0
"Marching in Chinatown up Oliver St, there are ppl still at City Hall needing support",2
"""We stand in solidarity with the oppressed who can't breathe"" Says sign frm Syrian village",2
They're saying  to suppress  in solidarity with our black brothers and sisters https://t.co/Y0uJm1l62Z,2
"@wbhegedus love hate, remember? 💕",2
"Why does @POTUS ""pardon"" turkeys? What did they do wrong except be breed in an inhumane and cruel world ?",2
The bravest soldier is not willing to sacrifice his life because he hates his enemies; but rather because he... https://t.co/T47NvyPUJh,2
No peace until justice for  say protesters. http://t.co/SGElx5Btr6,1
"Let's stand united as one. Living w/ love, respect and compassion for all, representing the best damn country in the world!🇺🇸",1
Little sis got a point though ya'll only want to use  to bring down  but got nothing to say when it matters,2
INNOCENT PEOPLE DO NOT DESERVE TO DIE BECAUSE OF STEREOTYPES OF RACE OR OCCUPATIONS!!,0
Give everyone dignity and respect,1
The Bearded Patriot BeardCast at http://t.co/K1USRcrV3v,2
@MHPshow @MHarrisPerry YES  but so do  too Too many Innocent ppl shot killed needlessly,2
Warning: this prank may cause severe anger. http://t.co/59BBpxCcj2,2
"Almost. Welp. ""@ZacEfron: I'm rooting for equality",1
I agree Solidarity knows no borders,2
https://t.co/qJsKu55SKO,2
"RT @BillyGraham: ""The cross expresses the great love of God for man.""",2
.@FOP3 Attorney: Officers acted reasonably. No one injured or caused harm to  Have grave concern about prosecution of officers,0
"RT @freedomgirl2011: 'Why is Israel training US police force?"" http://t.co/JxtHunFu01",2
"RT @UnLuckyLuciano0: *uses Bee filter* ""Finally I can just Bee myself"" @MeowATTHEW clownin bro lmao",2
This religion like all superstitious belief systems needs to be abandoned. https://t.co/WkymINjbSc,2
"Reciprocal value and respect bc    Unpunished murder, excessive punishment not ok.",1
I'd like to see the police have a protest against the disrespect of the citizens they protect.,0
RT @JoeBudden: Be careful who's house u end up in Saturday.. It's a few niggas having fight parties that ain't paid their cable bill,2
@chicagotribune They say the crimes committed there are crimes of proximity. They blame institutional racism and such. 🤔,0
"@SONOFDY1  is a manner of belittling the lives and losses of POC, who were hurt BECAUSE of their race",1
A fair and just system that penalizes Police Brutality would help end targeting of police.,1
RT @Souidos: Difficult for pigs to grasp what international solidarity means..      http://t…,2
"None of them can seem to separate legal immigrants from illegal immigrants, is it ignorance or stupidity,  com… https://t.co/fueG13b8S9",1
@SheRuns2 love it!,2
Sending love and aloha to anyone who needs it! Happy aloha Friday!,1
@rolandsmartin @cindymccain (2/2) who think destroying other innocent  ppls property is a rightful response to injustice,0
I don't think anyone knows how good this sandwich was http://t.co/fh2NULCij7,2
"""Returning violence for violence multiplies violence, adding deeper darkness to a night already devoid of stars."" -MLK Jr.",2
"Yawwwwn. Stupid rioters don't think they should obey curfew, imposed by black mayor.",0
"Re-tweet to support LOVE over VIOLENCE!
     https://t.co/4lUiMASaxR",2
@LindaSuhler Sympathy to families Tragedy!,0
@bts74747477 @BaltoSpectator  is dead @Mswilcat they didn't think about him! No harm no foul!,2
"RT @secretsfact: Swearing reduces pain, relieves anxiety and fights the negative effects on the human mind caused by depression.",2
"RT @ajplus:  protester to police: ""Everyone's doing this for free. Opposing your tyranny and brutality, for free!""
https://t.co…",1
RT @femmemystique_: I suffer needlessly every day because of years of joint damage I did while undiagnosed. By accidentally and purposely doi…,2
You can't abolish racism and violence with racism and violence.,2
@MakeItPlain We must have change to stop the injustice but violence and looting is not the way.,0
"RT @72HoursPraise: 🎼 Father we declare that we love you, we declare our everlasting love for you 🎼",2
@ReligionProf so this is the inverse  normalizing white sin by generalizing it for all people.,0
"Democrats provoking riots, stalkers with hate campaign against police.   https://t.co/b5GZdSaP0V",2
"House is blue in honor of Dallas, Baton Rouge and all police officers. Mutual respect for all  https://t.co/HPSLYGKpv7",2
Mourning carnage and lawlessness in  a city strongly supportive of  Bless them,0
Mandatory minimum 5 years for fraud or dishonesty while holding or working in public office (including police)?,0
"RT @DoggedlyBlue:  will remain a stain on US history, the instrument which brought  bigotry nepotism mendacity into hig…",2
under Obama and his   and  are corrupt as hell!!!  IS a terrorist hate group  https://t.co/muGOTBior4,0
"stop standing up to police, and stand against corrupt government officials. Protest elected officials that create corruption",0
Depraved heart murder is defined by enormous indifference to human life.,0
is a fraud and a sham distorting a valid end (ending police brutality) with race nonsense,0
@YouGiveMeFever7  is the arrogance of ignorance soaked in,2
@MarocHorus the absurdity of calling  racist is nothing short of shameless and wanton stupidity.,0
Love is LOVE! Embrace COMPASSION and EQUALITY! Reject RACISM and HOMOPHOBIA!    https://t.co/yfuUHxFLrM,1
"RT @AriBerman: The conservative activists who convinced SCOTUS to gut Voting Rights Act failed to invalidate 'one person, one vote' https:/…",1
@_CoolStoryCori This is a perfect example of  corrupt justice systems don't discriminate,0
"@JustinTrudeau @TorontoPolice We cannot end oppression , racism or xenophobia by oppressing or excluding.",2
Saying  means that you don't see the systematic racism and transphobia that's causing the killings of these groups.,0
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/c7ojV4V4P4,2
“@ZacEfron: I'm rooting for equality,1
https://t.co/TPNO4HQPpJ,2
a spirit of equality and faith as long as you're a not homosexual or immigrant!!!  💗💗  https://t.co/mNMnzL84zD,1
ask for justice   corruption exposed be a voice for,1
RT @paigealexa_: it hurts my heart that people can do such terrible things,2
For those who suffer from state    http://t.co/xCMfzT9YIJ,2
Sometimes I can be so oblivious it hurts,2
God forbid policemen do their jobs,2
You cannot legislate kindness only consequences,1
@TiaMowry Support the change for black rights and fight against social injustice   http://t.co/arImq5m73r,1
Wow sorry for him..  Even worse about senseless killings    http://t.co/ZmpNnwyvhQ https://t.co/X9kl6Zwo3P,2
"powerful  khutba on racism, human rights.",0
"Sorry but  isn't the right hashtag.  is. IMHO, using one color over the other is racist.",2
Such respect! Love these men for protecting us and our candidate.  https://t.co/WtYsIG1nGl,2
This violence is destructive to everyone and brings justice to no one.Rethink it.  Praying for peace.,0
"If our enemies cannot destroy the Movement from without, they are already sending agents to destroy the Movement from within.",2
@Bipartisanism   deserve justice,1
why no racial equality now http://t.co/4CSSxYQTZR,0
When do protests stop being protests..when destruction and looting become the primary objectives.,0
I love smoking in bed right before i go to sleep,2
There is nothing civilized about a blood-thirsty civilization engaging in the barbarity of war.,2
RT @keithellison:  hurts housing. http://t.co/bl8vZOIjbH,2
Innocent officers should never have to pay for the faults of corrupt ones due to their selfless actions.,2
@PolyPrep stands in solidarity w/victims of anti-black violence.   http://t.co/VhbMTKZgF3 http://t.co/OthGfWFmwQ,2
"@jacquelineehart lmao : yea. , disrespectful bitches",2
"Thugs Make SICK Move In Major City After Dallas Cops Murdered... [VIDEO]
   https://t.co/o2Emhf5dF7",2
@_SinmiAde selfishness isn't good.,2
Racial justice is queer justice is gender justice. It's past time we  against communities of color.,1
Share your passion for human rights with Empowerment League this semester!   https://t.co/3EhQU7kObK,1
"RT @janlovesword: Fear of man is unbelief in our glorious Father, ever-present Brother and mighty Holy Spirit.",2
@WesleyLowery @HillaryClinton   u can't blame police for all the funerals unfair to do that. Street violence,0
This hurts others and me seeing this occurring to innocent people death is not the answer!! 👆👆😳😳,2
Firefighters are battling the remnants of a four-alarm blaze in New Jersey http://t.co/vhg3ujAjS0 http://t.co/96p2g1j6fx,2
RT @LeslieMac: As we have been marching THREE more blk ppl have been killed by police.  passed away this am.,0
RT @charraee: It's sad how many people don't realize how bad their words could hurt someone.,2
We all must avenge injustice not by illogical violence but by perseverance,0
God help us all   🙏🏻  https://t.co/9wL7uVkk4T,2
COMPASSION @SeaShepherd_USA @seashepherd @CaptPaulWatson  http://t.co/jobZf7q4IN,1
I disagree with the way  Mom Toya Graham handled her son's behavior. That was child abuse and she should have been arrested.,1
RT @JohnFugelsang: Taliban are to Islam what Nazis were to Christianity.  Except nobody ever demanded all Christians apologize for Nazis.,0
@michelekirkBPR @PatriotCzar @BIZPACReview The truth can hurt sometimes.,1
"One nation, indivisible, with liberty and justice for ALL.",2
RT @AllLoveIsDivine: @InlawsOutlaws Plz check out  We believe in  and  http://t.co/HYYeWp0Vv2,2
Liberals want to rename  bcs of inhumane injustice yet they celebrate inhumane injustice of  every day.,0
What?!? Trump's racism always show through. https://t.co/DfjbjM0oC1,0
"OBEY THE LAW-Or suffer the consequences! Act like WILD ANIMALS, find yourself in CAGES!",2
"RT @UberFacts: Birds that consume alcohol slur their songs, much like a human would slur their speech.",2
Up to a total of $25K!,2
The New Politics of Degenerate Values and Immorality https://t.co/iiEbIDWCd0,2
The  response shows wild ignorance and a lack of empathy that fuels racism and inequality. It also demonstrates they need help.,0
Judgment is filling the holes of our hearts where compassion and love should be.,2
outlaw   as a racist terror group ! !,0
no excuse for the violent behavior  I feel empathy for bystanders and anger towards,2
"Don't allow divisive tactics of cowards, frauds and liars to pervert the beauty of life. It's a big beautiful Universe.",0
God protect everyone. https://t.co/JE64t8XxPi,2
Vivisection is the blackest of all the black crimes that man is at present committing against God and His animal creatures.,2
Equality means equality for all!      https://t.co/qj9Z4RHq92,1
"Injustice and Cruelty shouldnt be tolerated in anywhere! 
      http://t.co/OZP6TU2pgy",1
My heart to breaking as I pray for peace in Baltimore. God help us.,1
"- violence is not the answer, EVER.  The family of  asked for peace and respect .",0
Sign this petition. help enact laws to hold officers accountable for their misconduct https://t.co/YMeC2oW7yX,2
When cops show up to peaceful protests in riot gear violence begets violence. Getting that reaction will make sane men angry,0
"Justice for   

 https://t.co/n46NJEJSNV",1
By showing empathy and feelings w/people u can ease the discomfort of others by bring light into the world,1
This is how the sick and twisted justify murder.  even those of the unborn; inconvenience a poor excuse https://t.co/AqLBjLegLU,1
RT @kidnoble: Was  death was deplorable. RT @MayorSRB: We will not let these deplorable and cowardly acts of violence ruin,1
"I'm not afraid to love again, but I'm just afraid of getting hurt for the same reason.",2
Some of the things in my shopping cart. http://t.co/HuwhQ1EhnR,2
📷 Christian values done.  done. Pro-life done. All the right wing compassion amounts to... https://t.co/PvvTKx3sqM,2
No one should fear being subjected to unnecessary force from those who swore to protect us.,1
"@mrjamesob Religious laws, the law of the land, if you do not respect them they are all open to ridicule and not stand up under scrutiny",1
@OANN such needless hatred and tragedy...,2
RT @SalmanAbidu: Liberal fascist are happy with his hanging but they oppose death sentence in Pakistan and other Islamic countries,0
RT @ykomska: Radar technologies detect Holocaust escape tunnels without disturbing mass burial sites. https://t.co/jI7o5oPou0,2
Doing evil for evil is never the answer. My prayers and love to all families involved.  http://t.co/scop6PmQge,1
Is it me or in a city of 625k law abiding citizens can't control a bunch of teens when this is all to do  http://t.co/CMveTod4mI,2
Yes I believe in prayer but faith without works is dead.,2
"""France is sacred ground to we Americans"" – David McCullough",2
EQUALITY is INCLUSIVE not EXCLUSIVE!!! http://t.co/gxM4sAB02D,1
and  are so insulting to those who face real discrimination,0
@CraigyFerg it's supposed to renew your faith in humanity     @Mercury1Charity NAIN,1
"Misunderstanding arising from ignorance breeds fear, and fear remains the greatest enemy of peace.",0
"@sophiequus @sophiequus hmm, what about  that kill innocent ppl? typical, corrupt organization",2
Honour a caring mom with a  from http://t.co/B0XD2CdGBB and help  @CovenantHouseTO http://t.co/vjylfWJbs0,2
RT @shawn0187: Fight Donald Trump When he is wrong. ACLU. 👍 We must return to the moral foundation of America. Equality for EVERYONE. 😃,1
“@ZacEfron: I'm rooting for equality    http://t.co/HIHMufEb8T,1
"RT @matthewjdowd: The Russian hack and attempt to undermine election was an act of cyber war against America, not Clinton. All citizens sho…",0
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/NXk2mE03EL,2
ALL WE WANT IT EQUAL RIGHTS AND JUSTICE   http://t.co/Y1Wk2FCgC6,1
Large-scale ad fraud ring is stealing millions of dollars a day https://t.co/6SO0dVjGvq  https://t.co/YWElG65WGj,0
@mashable We Need Justice,1
"Open your heart to poor people,'cause they suffer too much.      https://t.co/ruULnOu4jl",0
https://t.co/A9A5Wm6JuV,0
War propaganda manipulates us into intensifying genocide as the capitalists rake profits.,2
https://t.co/d5QBjdJaje,0
Charity book sale in  is going great. Lots of charities with stalls and 1000's of books to choose from!,2
Poverty was weaponized to break our spirits till we bloodily worship our oppressors for crumbs like the fowl being plucked alive.,2
"RT @MichaelaAngelaD: this is what generations of pain, oppression and anger creates ...",0
Justice for Tania    http://t.co/0NpAXnhzxZ,1
"@Ms_Xavier Racism and hate is wrong regardless of color, ethnicity, or origin.",1
"Guess people show what they really care about at some point!!!  

Police must obey the same law they hold us accountable for!",2
RACIST AGENDA SPREADING STUPID LIES     https://t.co/RYU7UugION,2
https://t.co/qql3s74ruQ,0
"The military should be called in to arrest these criminals for racism and riots
   https://t.co/cjZNE23fFd",2
I posted a new photo to Facebook http://t.co/oVqtPFYOxn,2
RT @Souidos:  today     solidarity  http://t.co/o4hIMWpzN3,2
"Looting, arson and violence solve nothing! God be with all those innocent people affected by the",2
Barack  has willfully brought chaos and anarchy to  And killing of police.  @RealBenCarson @realDonaldTrump,2
Another unarmed black man in America: Justice Department launches police probe after  death http://t.co/bpq6xkAC7H,0
The only sensible action against systematic abuse is often the violent disagreement with those empowering such system,1
@tomiaal lmao irk she's always acting stupid,2
RT @NuraRabiu19: @muhddarazo @dawisu @amnesty @hrw @chairmannhrc @ihrc @kenroth This is a sheer display of inhumanity and tyranny,0
RT @Mads_Be_Me: i will be thinking of this image for the rest of my life. https://t.co/Q8VouT9YNE,2
RT @baltimoresun: Editorial: We need justice for  — and justice for the communities full of people like him. http://t.co/iAfsXs…,1
"""Change"" religious beliefs, Mrs. Clinton?! NO!!    http://t.co/ZuJw5rlDai",2
"Engagement, education, empathy",2
You have more emotional strength held in reserve than people r... More for Pisces http://t.co/NF4ODBwIPh,2
"RT @realFredDoug: @realDonaldTrump ""Those who profess to favor freedom and yet deprecate agitation, are men who want crops without thunder…",1
@trixiemattel god bless you and gay of thrones. *sign of the cross* *death drop*,2
When there is respect for authority outcomes proves different. Respect responds with respect! https://t.co/N71adTh0Zc,2
I have zero tolerance for foolishness,2
"Values that matter. 

      https://t.co/w6vM0IqphH",1
@WhiteHouse Whitehouse picture clearly shows a nation divided. TY to the Obama's for inciting racial hatred and violence,2
RT @Paxmee: Tell me again how rape and sexual assault accusations will ruin a man's career,0
Thx4follow😊 @IlchiLee Living Cruelty Free shows compassion can extend to humans and animals https://t.co/kUGGetkeaz,2
"RT @CherylfromABC2: Just in:   police release the names of the 6 officers involved in the  case.  Lt. Brian Rice, 41,…",1
Oh dear  is like the sexual orientation privilege version of  for goodness sake people!,0
"How is de Blasio's encouragement of peaceful protest to blame for the hatred of another, murderous, human being?",2
"""ITS PROTECT AND SERVE NOT OBEY AND DIE""",0
"It ill becomes us to invoke in our prayers the blessings of God, if we in turn will not practice compassion towards our fellow creatures.",2
Justice is justice  https://t.co/pn9W6TL6ox,1
"in Solidarity with  -  Day2
   http://t.co/DS56ZvvV8j",2
RT @RockawayYouth: Redirected our 250-mile march to D.C. to stand in solidarity w/ the family of   http://t.co/tr…,2
@rorman_harlan 63% of Americans believe @realDonaldTrump  committed sexual assault. He's a filthy predator of young women,2
Bishop D. Strong of SCCC and myself and LWIC worshiping together on Black Solidarity Sunday,2
"Always drawn to stories of Vietnamese people and their religious devotion, whether to the true God or endless idols  https://t.co/0ob1WlhRRK",2
I respect the people who are doing the  protest the right way.,2
@InezBordeaux @pambesteder Maybe we should raise our children to obey the law.,2
@_imsuckafREE oh fuck no 😭😭😭😭,2
Being ignored disregarded used beat shot injustice racist racism unfair profiled suspect accusations no help statistics,2
Always do respect  and all the      https://t.co/kquyiJ8CpF,2
RT @darcimc: My heart aches  for peace and my soul shouts for (peaceful) protest about bad actors in  Searching for balance.,1
"Proverbs 31:30 says,“Favor is deceitful and beauty is fleeting but a woman who fears the Lord shall be praised.”... https://t.co/sca1o4QwCf",0
I'm thankful for every brave American solider who faithfully gave everything for their country. God bless you all. https://t.co/qsU68PgWen,2
@HeyMsHenderson_  was created to stop your racist asses from harming innocent ppl.  are thugs.,2
@SenSanders @HillaryClinton honor respect and protect our fallen officers and those that still serve.,1
Obey the law(officer)...... Don't get tazed!,1
Or helplessness or a disconnect from the political process    https://t.co/nAQ24x3gcT,2
@revshiz passing out communion bread as we pray for peace walking through north central baltimore,2
I can hurt someone if I fling this manure and miss the wheelbarrow.,2
We must all suffer one of two things: the pain of discipline or the pain of regret or disappointment. - Jim Rohn,2
Black Twitter when they see someone tweet  https://t.co/g19DZoqbMb,2
"""@AliveGPN: Abortion is a human issue. Equality demands that every life is protected.    http://t.co/XM8HxMsw8v""",1
@FizzyCuteness exactly starts in our homes parents teaching to love and respect others,1
A lack of of empathy will grow hate,0
"Hurting heart indeed.  RT @meegz18: sometimes, too often, the world makes your heart hurt",2
is yet another attempt to undermine a movement for equality and justice of the oppressed.,0
"""It's just words"" = rape culture",2
My eyes hurt 😣,2
Take me back to @aclfestival!,2
"RT @marlene116: I'm sorry if it is elitist to say but, could media please show some disrespect for willful ignorance again! @MSNBC @CNN @CB…",2
"RT @leahmcelrath: This is Trump telegraphing an intent to weaken or abolish judicial power if (when) there is a terrorist attack:

https://…",0
RT @Lnonblonde: Washington DC Massive March In Solidarity w/  http://t.co/cLmGkgNvDx,0
"As Jesus died, God provided a miracle of darkness to remind us of the great magnitude of that event and the barrier sin creates.",2
"Prayers for you, yani and your sick, misguided soul  every moment of everyday https://t.co/fCahX7eo6V",2
"""AIDS is not just God's punishment for homosexuals; it is God's punishment for the society that tolerates homosexuals.""  - Rev Jerry Falwell",1
@Free_Media_Hub  pouring profound shame on humanity b'cos of greed! Moral atrocity against,0
@Ronny_Malone @LifeNewsHQ Pure evil,2
"Friends of Animals works to cultivate a respectful view of nonhuman animals, free-living and domestic. http://t.co/QX9E6yfb",1
Honoring history  as we work to restore dignity to   http://t.co/e16MIvd3F6,2
@YourAnonGlobal so maybe you should change that to,2
RT @ACLU: This is wrong. Our government has an obligation to respect the rights of Native Americans.  https://t.co/PqOUuFa18H,1
"@realDonaldTrump is the realist person of us all.Biggest Patriot of us all,FlagdayBirthday.nuff said",2
"and  by large, have done nothing but fuel the hatred and misguide anger towards law enforcement",0
"@AnnieSwan_NY Bueno, ahí tienes o/",2
"RT @UmaaraIynaas: Tomorrow! Join @MillionsMarch as we stand in solidarity with Baltimore. 

 http://t.co…",2
"@island_Bonbon  show and prove it by standing with  against Cop brutality, Racism, injustice and Opression",1
Lady Liberty weeps for her patriots and their infinite imperfections.  @USSupremeCourt  @BaltimorePolice,2
Thanks to the schools and faith communities who support our Speakers' Bureau! @BostonCollege @TempleEmanuelN @TempleBA @TBEWellesley,2
"""We shouldn't, nor do have the authority to do so, change Islam to accommodate our personal interest or nation.  is for every nation.""",1
"RT @FoxNews: Gov. @LarryHogan; ""Acts of violence and destruction of property cannot and will not be tolerated.""  http://t.co…",0
He deserved that embarrassment for all the whinging he's been doing. Really hate Arsenal's petulance.,2
It's true that antisemitic hate crimes outnumber any other category of hate crime. It does not make zionism good or… https://t.co/AqY3g1Khvg,2
God cannot bless america-- god don't bless mess . a country founded on lies oppression genocide enslavement and bloodshed,0
RT @Souidos: Difficult for pigs to grasp what international solidarity means..      http://t…,2
"The 'War On Drugs' was created explicitly to oppress blacks, stifle Anti-War movements and marginalize Counterculture.

It's time to end it",0
"Bitter white male, redneck terrorism instigated by bitter orange President's 
 hateful rhetoric. Trump is as guilty… https://t.co/LTQkjKdlgc",2
"RT @GoodMenProject: From the more simple acts of kindness to completely selfless heroics, It’s not often enough that the good in this... ht…",2
"RT @Amy_Beimenet: bloods, crips, and the Nation of Islam all stand together wow black unity is a beautiful thing✊🏿",1
In Solidarity     http://t.co/j6qLQJxtIn,1
"RT @Cubs: ""Keeping traditions and wishes made new."" https://t.co/0wGr7TNmhq",2
May Allah accept the oppressed and innocent souls as martyrs 😔❤️,2
Louis Boyd Burnett http://t.co/NmcUG4aI2o,2
The truth will only hurt the racists and ignorant there's proof for all of this,0
RT @fox5newsdc: Funeral set for Baltimore man who died in police custody http://t.co/IlnGAzDdjP,2
"Peace, Love and respect",2
RT @janlovesword: Scripture says Christ has made His people kings and priests for God but many still live like slaves of culture and worldl…,2
So saddened by the  - May peace and love prevail and heal all affected 💚💙❤️💛💜 http://t.co/up4UZ07rsZ,2
@jonashughes4 we would protest  Racism is racism. We can't be hypocrites | racial rhetoric is traitorous,1
Birmingham Solidarity Protest PhotoCred: @highlyfe22    https://t.co/n8zetSRWJc,2
"RT @FortuneMasina: Leading someone on, is a cruel and unnecessary game.",0
"Racism sucks.
Being falsely accused of racism sucks, also.",0
@CarsonDaly is a douche and tool to disrespect the impecunious citizens of  give some sign of sympathy to  instead!,0
Bitter fruit of racist front group  --inheritors of KKK Democrat hate mongering.  http://t.co/iqdSwQ0TBP,2
Rioting and looting is not reasonable protest,2
Can I cheat and not raise a cheater? https://t.co/l7pW4tWNwS via @MapleLeafMommy,0
A coward is incapable of exhibiting love it is the prerogative of the brave.,2
"equality
 equity
(11)",0
"RT @AUC_DPA: Uganda  is finalising a transitional justice policy to address historical injustices, including human rights violations",1
"RT @FRANCE24: Charlie Hebdo, a fearless weekly that lampooned sacred cows http://t.co/vV7br5MKr5 http://t.co/7ofjpVoFCd",2
City Hall now  http://t.co/mfCCIsKLOB,2
"""@petenaotg: Today is Sanctity of Life Sunday. Please retweet if you believe  http://t.co/e3ebLDSjf3 """,1
@Marketrend please make it 106.00 and I'lll be all over it,2
There's a difference between peaceful protest and senseless violence. It's the peaceful protest that should be condoned.,1
"RT @_greenlove_: Tomorrow, 6pm:  protest in solidarity with   http://t.co/3Rpco1I9dA",2
"RT @KensingtonRoyal: It’s a girl! If you are welcoming a new addition to your family, post a photo using  for our blog h…",2
This is not to say that constructive criticisms are exclusive rights of pros in but to uphold the rights of non-professional critics.,2
"Min.  America's criminal justice system must be abolished: 

https://t.co/HBLGyxyWw3

 https://t.co/HtS0qjsT8a",1
winter barely even started and i'm already 3 shades lighter than i was in the summer😪,2
"RT @PopMathobela: Never mistake silence for ignorance, calmness for acceptance, or kindness for weakness.",2
"RT @PrinceEa: Never let a fool kiss you, or a kiss fool you.",2
Israel – Neturei Karta paid Shiva Visit to Arab Boy Family Killed and Burned as Revenge. Photos: http://t.co/nXf7jQsgjo http://t.co/aQI9NtJAsM,2
Out of control refugees criminals armed and dangerous! (No weapons found) animals life or death situation innocent guilty,0
@UPS I will never use your business again after you traitors flew in savage refugees under cover of the night like cowards,2
What an absolute fuckin disgrace,2
"“And as they did eat, he said, Verily I say unto you, that one of you shall betray me.”
Matthew 26:21 KJV https://t.co/n6b95DeV7v",2
praying for baltimore. we want the injustice to stop,1
RT @Sylchicop: @atypical_NT please accept my sincere sympathy for your loss. Hugs and prayers!,2
"""We do not become people who slander or backbite those who show enmity to us""",2
rights,1
Love to be President of United Nation,2
is for unity equality respect between races.  ignores the truth of injustice to claim reverse racism,1
@SooperMexican @Destinbeach22 OK! Score one for the extremists. God Bless All The Life Loving Extremists.,2
"RT @GeorgiaSuga: @edeweysmith ""The winds and the waves shall obey Thy will...peace peace be still""",1
- equal justice for all,1
"RT @PINACnews: Breaking News: Citizen Journalist Kevin Moore who recorded  arrest has been detained by  police, reaso…",2
If you are new to  please use the hashtag in every tweet. It is the stamp that delivers your thought to the convo! @djbenkitchen,2
loyalty https://t.co/wGxca1QQ6e,2
It takes a true patriot to give justice to our true heroes from the past.,1
seems to apply to everyone who is not  and still no,0
