tweet,y
It's a shame to see innocent  people disrespected and discrimination against after  They deserve respect.,2
"SOUL TOUCHES

God speaks in quiet ways. 
Healing balm for battered warriors. 

 
 http://t.co/8VhZruxMsC",0
@GeekGirlCon We support and love your message,2
Justice For        http://t.co/1jfvLrTlrT,0
Injustice is injustice. Injustice isn't specific to race.,2
Thanks to the schools and faith communities who support our Speakers' Bureau! @BostonCollege @TempleEmanuelN @TempleBA @TBEWellesley,2
"I know SRB likes to deny systemic oppression but must she use ""thug"" or racist dog-whistles in her press release?",2
RT @Souidos: From revolutionary  in   solidarity with     http://t.co/…,0
pease stop the violence and do a peaceful protest.,1
Nothing but terroristic racist thugs,2
"sickening to see this happen,   STFU, you're traitors to peace.",1
A fair and just system that penalizes Police Brutality would help end targeting of police.,2
Abortion on demand and doctor-aided death have contributed to a culture that devalues human life. http://t.co/noxgdaNA4p,1
RT @charmcitynews: Stephanie Rawlings-Blake to deputize moms? Urges parents to encourage children to obey the law.,2
"""@GarrettGriswell: ""He was a harmless, law abiding citizen""  http://t.co/Ki1KApSYH0"" Were they violent offenses tho...?",2
Holy crap. Truth atomic bomb.       https://t.co/I5rJcbxmfn,2
Institutional racism.   anyone who disagrees is a racist bigot,1
"Violence is not acceptable as a response to injustice, even if that injustice was violent. Violence solves nothing.",1
RT @arinabokas: Give ss responsibility for others. Human beings mature by caring for those who depend on them.,0
Little harm seen from painkiller shots for pro athletes http://bit.ly/9FyTnE,2
"especially in the FGC I wish all my brothers and sisters of any race, creed or religious belief is safe no matter what.",0
@Pontifex  or  Oh holy one???,2
@Abi_Lewis124 not too bad wbu,2
@FRANI20 @PennyDreadful81  answer2police brutality is 2do nothing.Apathetic,1
@Jprobertson22 @Professor_Stro We need guns to defend ourselves and must follow our founding fathers,2
Enough is enough...This blatant injustice needs to stop.,1
RT @ForestWhitaker: Human rights protect everyone's dignity but it is everyone's responsibility to protect them.,2
LIVE:  And what agreement hath the temple of God with idols? for ye are the temple of the living God;,2
@mashable We Need Justice,2
It's not   you  fuckheads! I can't even be poised about this expression because it's so ridiculous! SMH,1
I'm thankful for every brave American solider who faithfully gave everything for their country. God bless you all. https://t.co/qsU68PgWen,2
INNOCENT PEOPLE DO NOT DESERVE TO DIE BECAUSE OF STEREOTYPES OF RACE OR OCCUPATIONS!!,1
"RT @TozerAW: ""Christian liberty is freedom from sin, not freedom to sin."" AW Tozer",2
RT @TaraVeer: Thinking of our great inspiration and friend today. We stand in solidarity with you @ShelKenn https://t.co/bJI30565N7,2
"Respect other people's way of thinking.



https://t.co/NfizEmGTVs",2
"RT @peterdaou: Violence is never excusable, but extreme inequality and rampant injustice are a combustible combination",1
"RT @alexa_register: she said hurt people, hurt people yeah",1
God is our refuge and strength.  https://t.co/FzntfmV8hu,2
"Deceiving the UN, dismissing human rights, slashing aid. A once generous friend, now a fibbing bully. @JulianBurnside http://t.co/38hMTsAY2W",1
"Racism sucks.
Being falsely accused of racism sucks, also.",2
"@CNN @LarryHogan toxic water , poverty is also violence:  Fracked! http://t.co/pF2h7fa9B7  @ExposeTPP  expose",1
"Disgraceful  have no respect or compassion for anyone!  always! 
https://t.co/YqTR1BM7LH",1
"O'mally trashed by Radical Blacks when he said,    Shame on DemocRAT party @ChristiChat",1
Is the $$$ really worth your willful ignorance and evil ways @PPact? Shame on your deception and outright evil intentions...,1
@tiarrabanks1 An honor to have a fellow  supporter following me! http://t.co/Oj9j4qR8og,2
"RT @martinkettle: In Nov   trashed judges, who take oath of office. Why should anyone respect his allegiance oath plan? https://…",2
"You will not  when we all adop farming, adopt technologies like  and prosper. Download and join  the movement",2
10 brutally honest slogans for  http://t.co/qzD4nafDHB,2
@_SinmiAde selfishness isn't good.,2
"Justice 4  
 
 
 
 
 
 https://t.co/Fl66bNo83o",0
@oliverdarcy @ShaunKing so he's a fraud like the whole movement,2
Research and Markets: Middle East Drilling Waste Management Market 2015-2019 - Service… http://t.co/H25hGqrfkX,2
Freedom is like a Religion To Us....,0
"RT @lukewbarratt: 'Nothing to hide, nothing to fear'. Nothing except the erosion of our civil liberties and the gross disregard of our priv…",1
treat yourselves with respect and others will respect you too,2
RT @NewDay: Protests in the death of  continue; Justice Dept announces investigation: http://t.co/GGq9GLQ362  http://t.…,2
"I cannot intentionally hurt anything that lives, much less fellow-human beings, even though they may do the greatest wrong to me and mine.",0
"Taha,Verse 16:
Therefor, let not him turn thee aside from it who believeth not therein but followeth his own desire, lest thou perish.",2
For god sakes people obey the laws and you won't get shot...,2
"RT @Expherience: Think for yourself. Take nothing for granted. Question everything. Reach conclusions from your own experience, intuition, …",2
"RT @flolenator: ""Loyalty and devotion lead to bravery. Bravery leads to the spirit of self-sacrifice...""",2
Good morning brave new world   follow your dreams with unwavering dedication faith and creativity,0
"Listen to The Bearded Patriot for Olavo Radio
http://t.co/t6VzV3Knv5",2
@michelekirkBPR @PatriotCzar @BIZPACReview The truth can hurt sometimes.,2
"our heavenly father is a god of grace, not a god of race. so, for the record all lives matter.",2
NowPlaying Body Music - The Strikers http://t.co/5Rr4ore71k,2
I posted a new photo to Facebook http://t.co/oVqtPFYOxn,2
"Speciesism is the root of all evil.
https://t.co/U7OzwZFcKS
   https://t.co/vEyMXfRiCQ",2
Hall of injustice    http://t.co/ULMmROwrda,2
because  and understand that  is the epitome of oppression and racism https://t.co/korQExQPSA,1
Bitter fruit of racist front group  --inheritors of KKK Democrat hate mongering.  http://t.co/iqdSwQ0TBP,2
'the way to be really despicable is to be contemptuous of other people’s pain.' - james baldwin,2
hurts sometimes  https://t.co/KifyIuQAv0,2
@peaceday @4BLISSmusic @Music4PeaceSD  Respect your unwavering fight for  and believing  https://t.co/CZBZMUI1Y9,0
This oppression and brutality between Minorities has to end!!!,1
I pray a change of heart and conviction for those planning to do harm w/out regard for others,1
https://t.co/ySpkOwGUVO - God Bless this child. Deliver her from any pain or suffering and heal her.,0
"RT @EddieMo1015: Cruz for Trump, how do u support a man who ruthlessly insulted u and your loved ones. Wat a sniveling coward. Politicians…",1
"RT @abuaardvark: Not a word about democracy, political freedoms or human rights in Obama UNGA speech on countering extremism. Price of the …",2
@PETAUK absolutely despicable practices we totally condemn in the most strongest of terms possible. These are horrendous and haraam practices.,2
RT @ACLU: Our courts today worked as they should as bulwarks against government abuse or unconstitutional policies and orders.,1
"""All your life, you will be faced with a choice. You can choose love or hate.. I choose love."" -JC  https://t.co/NxPTyFy7pz",2
"violence on violence creates war... Love on violence creates understanding, empathy, and ultimately more love!",1
"Respect  always no matter what. 
🙏🙏🙏🙏...

 

 https://t.co/WBd20HzS5L",2
My heart hurts so much.,0
My heart to breaking as I pray for peace in Baltimore. God help us.,0
"It ill becomes us to invoke in our prayers the blessings of God, if we turn will not practice compassion towards our fellows creatures.",0
RT @jamesirving2: @steph93065 @CarmineZozzora @2ALAW @bfraser747 I want people who comitted voting fraud in prison. They almost stole our c…,2
By showing empathy and feelings w/people u can ease the discomfort of others by bring light into the world,0
How about you stop being a bunch of fuck ups and obey laws.,2
RT @janlovesword: We won't find it hard to obey our wonderful Lord if we spend enough time in His word and presence.,2
unity bridge. 20K show unity and support for the 9 victims. http://t.co/BMZFnr4ejL,2
"is pap.  is fighting back against racist systems, racist events, racist acts, racist folk who say otherwise",0
"RT @FLOTUS: That's my man! Your truth, dignity and grace reminds us what real leadership looks like. I am always proud of our @POTUS. -mo",2
@Louis_Tomlinson @Real_Liam_Payne @zaynmalik @Harry_Stylesfollow me? love you♥ 13,2
"No comfort can replace the grieve of paris lives lost,Pray for hearts to heal and unite humanity for lasting peace.",0
"RT @janlovesword: God mystifies people who are proud but uncovers His mysteries for those who seek Him with love, patience and humility.",2
"""@jimkapeauthor: Truth, according to the Christian faith is God's love for us in Jesus Christ.  Therefore, truth is a relationship""",2
is yet another attempt to undermine a movement meant to bring justice and equality to the black community.,1
"RT @yssajalmasco: ""Of the seven mentioned, idolatry falls into “heart that deviseth wicked imaginations.” 
 http://t.co/vQR8…",2
2help him end  unethical arrogant despotism+all who are aligned2it; if  rules!,2
We As Citizens HAVE To Stand Up And Fight For Our Rights Stop Letting Authority Abuse Their Authority,0
is toxic because it annuls the blatant injustice and oppression of a specific group of people needed attention towards,0
RT @SethSBush: The  from @FreeYourVoiceUW are being arrested now at MDE for civil disobedience protesting the incinerator.,2
It hurts my heart so bad that She's  😪 https://t.co/FxXYKBYGuE,1
"@Merreee1 @WayneDupreeShow Wanted Mosby for inciting violence, racial discrimination and abuse of power.",1
@Ronny_Malone @LifeNewsHQ Pure evil,2
Rioting won't solve the problem. Neither will ignoring blatantly racist police behavior. Arrest bad kids — and bad cops,2
RT @ThatsRacistAF2: justice for  https://t.co/UzxueP8tzj,1
"RT @UmaaraIynaas: Tomorrow! Join @MillionsMarch as we stand in solidarity with Baltimore. 

 http://t.co…",2
RT @Fphrosty: Smoked salmon burger BLT with lemon aioli today @Britts_Pub   @ZagatPhilly @BondfireMedia http://t…,2
.@cnn @wolfblitzer  U should be ashamed of ur sensational insensitive coverage of Balto based on inuendo and poor conjecture.,2
"Best way to forbid our evil is by enjoining our good. Advocate, empower and embrace  we posses. https://t.co/7HtrX1JGE6",0
https://t.co/qql3s74ruQ,2
"Very Celebratory Mood 
Here On North ave 
 
For  http://t.co/9jbqeKfIer",2
I respect the peoples right to protest BUT would respect the message a lot more IF it were  God Bless,0
@kenzie_bonish he's just jealous of your godly scriptures,2
To be a mother/father than realize your son:daughter has been killed due to violence... Shits hurts,0
RT @cbsbaltimore:  NOW: What happened to  in police custody? Protestors and family want to know. http://t.co/AsXWapeEWE,2
loyalty https://t.co/wGxca1QQ6e,2
Inciting and or condoning senseless violence against ANYONE is not okay.,1
"STOP using  !
It adds Insult to the Injury of 

Sadistic White Complex Schadenfreude http://t.co/QekMLhuPSg",2
Depraved heart murder is defined by enormous indifference to human life.,1
"I want a long lasting relationship. Someone who will be there for me, support me, trust me, comfort me, appreciate me, and love me.",0
"A NYorker, I ask @pbanystate @NYPDnews to apologize to elected @BilldeBlasio 4 hate-inciting wrong accusation and disrespect",2
"however all I been seeing lately is  being gun down and killed! We must stand for what's right, we must",1
@IAmKRSOne and  should meet up cause both are fucking nuts! Supporting    = GET SOME HELP!,2
We want equal justice for all people.,0
"RT @skabdallahdrz: We need justice @ZariaMassacre   
@MBuhari",1
"""    https://t.co/brVs3wTb3S",2
praying for baltimore. we want the injustice to stop,2
📷 Christian values done.  done. Pro-life done. All the right wing compassion amounts to... https://t.co/PvvTKx3sqM,0
I don't understand how the city would bother issuing a curfew when disobedience is integral to protest.,2
"RT @N_S_Dolkart: War is fine, accidental killing is bad but doesn’t count either (just don’t flee the city or it’ll be legally considered a…",1
"""When nonviolence is preached to evade the repercussions of political brutality, it betrays itself""  @tanehisicoates",2
@cnn @TheFive @msnbc    https://t.co/ECt1TL7TUQ,2
"""Give peace to the war on the streets""

Quit the 

 you selfish and racist pricks",2
@JustinTrudeau u pander to terrorism sickening coward no respect for lives  https://t.co/8lQW3f0Kah,1
RT @abebayehuhaile: @Wilmarie2016 @ErniHaesloop @ElevationChurch @vintagechurchtx I prayed in the name of Jesus for abundant  peace,2
RT @factcheckdotorg: Trump falsely claimed that allegations of sexual harassment against him “have been largely debunked.” https://t.co/nei…,1
Mark Alexander: If Black Lives REALLY Mattered... — The Patriot Post http://t.co/4wLzq7Bqhh,2
".@LarryHogan takes a question on  and  police custody deaths durring @MDDCPress live interview:

http://t.co/f24lSZuObK",2
"We profess that every life is precious to God, and are committed to building a city marked by peace, unity and opportunity for all.",0
God cannot bless america-- god don't bless mess . a country founded on lies oppression genocide enslavement and bloodshed,1
Let'sfind love and peace  http://t.co/lrrt8kgejm,0
@wheatonvapor Yup.,2
That's stupid as fuck man 🤦🏾‍♀️,2
"And SERIOUSLY, who the hell could blame them! 
   https://t.co/LavTz8q80D",2
@ericbolling Factious reporting @CNN promoting racist ideology of groups like  who are defacing memorials.,2
Liberals repent and turn to God and away from their ideology of coveting theft violence and murder,1
"My issue is Brown was NOT shot once or twice. So it may've been justified, but still excessive.",2
"&lt;&lt; Have you seen today's blog? It has @catchbliss scallops,  and leopard &gt;&gt; Shop -&gt; http://t.co/VPSMMhaX19 http://t.co/oDEOvhQBc5",2
Respect those who serve YOU! 👮🏾👱🏼  https://t.co/pimUb60egx,0
"@neutronneedle @NARAL No fraud here, I believe in the sanctity of life.",0
RT @LatestAnonNews: Very powerful image. Not all protesters were rioters. Everyone could learn something from this kid.  htt…,2
"I respect the people who enforce the law, but also believe the enforcers need limits.  http://t.co/Gp80PiyjeU",2
Love is more divine that hate. Unite against hate and    http://t.co/90DsPeLw5E,0
Cc @masrachmat RT @BBCBreaking: Chinese politician  Xilai expelled from Communist Party to face prosecution - Xinhua http://t.co/8YeeDe3l,2
"WaPo isn't simply smearing someone murdered by police, they are profiting off of smearing someone murdered by police.",2
@FizzyCuteness exactly starts in our homes parents teaching to love and respect others,0
@kim_tastiic @LeahRBoss all true humans mock it... it is a travesty to activism. It insults the essence of humanity  u peon,2
"RT @wewillnotbebeat: Police union accuses clergy of ""crucifying"" officers.  Excuse me,  is the one w/ injuries more like crucif…",2
"I thought  Maybe just Alabamans and Michiganders more  than some Syrian Refugees

 https://t.co/vnwWxCaX9S",2
When do protests stop being protests..when destruction and looting become the primary objectives.,1
"Surah Al-Insan, Verse 7:
(Because) they perform the vow and fear a day whereof the evil is wide-spreading,",2
"CELEBRATES 
 
To OUR ALMIGHTY GOD and DIVINE PROVIDENCE",2
i guess i can't always win,2
"Why does @POTUS ""pardon"" turkeys? What did they do wrong except be breed in an inhumane and cruel world ?",1
Video shows cops beating suspect as he tries to surrender    http://t.co/rH7rTJD5U0,1
Another sad day! When will this stop?  https://t.co/pbipyAQCnQ,1
"God Bless  who USE THEIR Godly INHERITANCE FROM ISAIAH 54:17
Good for You, Birdman!! 
=)All have to learn this!",2
"""Those who love peace must learn to organize as effectively as those who love war...""    http://t.co/IIsBxqQ9Ci",2
when i start developing feelings and get hurt https://t.co/fDXIV2RZy2,1
It is unworthy of a  to claim  In  all lives are equally sacred and  |,2
Justice for,0
Some kids are literally born hater and know nothing else but hating therefore you wack af,1
"I just can't cope with all the hatred, inequality, injustice and unfairness of this world.",2
"Lawyer  on  ""...and I hope heads roll""",2
""" Preservation of one's own culture does not require contempt or disrespect for other cultures.""",2
"Where is the human compassion that  has been asking for?
  https://t.co/L4TOYItzjz",1
RESPECT TRANSRACIAL PEOPLE.,0
RT @BaltoSpectator: God bless America!,0
Just locked my key in my rental car but it's okay because there are hella cool breezes happening out here,2
RT @ConstantLiya: So proud to stand as a  ally to the  movement w/ @TheRAC and @jufj   http://t…,2
@ChrisChristie stop lying. If  spurs violence against cops  condones anti-black violence @FaceTheNation,1
What an absolute fuckin disgrace,2
The 3 punks are the type of ppl u represent  The American CPL holder is  get it yet? https://t.co/M0Sg9FVdlg,2
"The majority of ""black"" people in America have Native American in their bloodlines.",0
Who's getting hurt the most by this?  http://t.co/9oUYM0isbI,1
"Pulling innocent people out of their cars, hurting them,  is not to way you find justice",1
"= Words of Moral Cowardice
http://t.co/6cDxH9qYh8 via @seattletimes",2
Can I cheat and not raise a cheater? https://t.co/l7pW4tWNwS via @MapleLeafMommy,2
@chicagotribune They say the crimes committed there are crimes of proximity. They blame institutional racism and such. 🤔,1
"Love and Compassion are necessities, not luxuries...    http://t.co/q26Od0IfpS",0
RT @MotherJustice: Sometimes the ultimate act of political resistance is taking care of oneself and living fully.    http…,0
"RT @ZodiacFacts: As a  you have the potential of blending love, sexuality and spirituality in graceful and mysterious ways.",2
Abortion is a human issue. Equality demands that every life is protected.    http://t.co/HQLZUMHEg5,0
Yes I believe in prayer but faith without works is dead.,0
RESPECT is so important.,0
crazy 2 me tht ppl can be so selfish N harm others but lash out in anger N resentment towards others tht harm their own.,1
"Couldn't even watch that whole video, it made me sick to my stomach.    https://t.co/e1RXPE6o5B",2
"That respect is earned, not Burned...",2
"movement is concerted effort to deny inequity exists, allowing people to feel justified in their complacency and inaction",2
"RT @JoyAnnReid: You're a felon, hypocrite adulterer and historical illiterate who no one respects. John Lewis on the other hand, is a great…",2
@EX414 @JennaBPope solidarity from  and,0
"RT @Car_Ur_Day: LOOOL ""@Lolarotimi01: Errrrmmm ""@King_Lolu: Ladies, Can you collect fraud money from yahoo boy ?",2
@Louis_Tomlinson @Real_Liam_Payne @zaynmalik @Harry_Stylesfollow me? love you♥ 132,2
RT @Criticl_feed: Christian hatred of homosexuals is part of a dangerous political agenda https://t.co/T0Fmxsv224 New Read!,1
RACIST AGENDA SPREADING STUPID LIES     https://t.co/RYU7UugION,2
"RT @PenielJoseph: Pundits discussing  ignore the fact that poverty, racial segregation, mass incarceration is destroying …",1
"""You cannot serve both  and  

but you can serve and love and treasure God with good theology.""

https://t.co/Rc02KRzhY4",2
"RT @Wilson__Valdez: And you wonder why a certain other cowardly NSA contractor is hiding out in Russia, unwilling to face trial. https://t.…",2
@LeahR77 @Mixmanic You're blinded by racism... Too chickenshit to participate in imperialistic wars of aggression for oil and money?,1
RT @Tglover15: No disrespect but you ain't shit,2
"The enemy of my own humanity is anyone who tries to incite me to hate or resent.
Propaganda of ""white privilege"" is bigotry",2
RT @Blackstarjus: I have a deep deep respect for the civil disobedience tonight ✊🏽✊🏽,1
Beautiful show if love and respect,0
Funny how deray and his ilk are now all concerned about  and   https://t.co/DzaNTmJfk0,1
Man @matisyahu had it right. One day can be now    https://t.co/EcJQGXSNGC,2
@SamiTalansky us Bandrups love you❤️,2
"Gn all..focus on equality for all.. All lives matter, not💁 BLESS..Love yall!!",2
"""We respect the right for people to demonstrate, and we will protect the constitutional right to demonstrate""",0
RT @JohnMayer: I wish you could capitalize numbers.,2
Islam and LGBT solidarity rally  (@ Hartford Gay and Lesbian Health Collective - @hglhc) https://t.co/HDbeyaGbqN,2
"""May Allaah SWT give us all the ability to understand the urgency and benefits of prescription of  equally and together as an",2
is further proof tht the real enemy of ALL LIFE is hatred + evil,2
"RT @freedomgirl2011: 'Why is Israel training US police force?"" http://t.co/JxtHunFu01",1
Pray for ALL of law enforcement in the U.S. tonight... People are acting reckless,0
"Still praying for  ,  and   

God bless law enforcement and the hearts government leaders.",0
Does Islam demand my allegiance or death? If yes a holy war in USA inevitable. Gods pawn.,1
"Hurting heart indeed.  RT @meegz18: sometimes, too often, the world makes your heart hurt",1
"YES,   

 is a TERRORIST and HATE GROUP! https://t.co/v3vWQsIAFl",1
LOOK       How much more proof do you need? https://t.co/Nbu0JirrTe,2
RT @Souidos: Difficult for pigs to grasp what international solidarity means..      http://t…,1
RT @AbbanSuhaila: World is waiting for justice and justice is waiting for Imam Mahdi.,2
"The grace of God brings salvation to ALL people. It teaches us to say ""no"" to godless living and ""yes"" to a God-full life.",2
Human Rights Campaign Free2Be Equality Alabama Birmingham... http://t.co/XBqncXXVjP,2
@RedNationRising @PressSec I can only imagine the pain a 3 day old human life must suffer when murdered...,1
RT @ACLU: This is wrong. Our government has an obligation to respect the rights of Native Americans.  https://t.co/PqOUuFa18H,2
"@RobinHoodTax @Sedona_333 thank you holy father.  candidates have lost their souls to inhumane, dirty profits and values",2
"Terrible thing to happen in Virginia.
Feel sorry for the lives we lost .",1
and fuck the  movement I'll respect u when u March for the innocent and not thugs https://t.co/FWLXFnib0D,2
RT @FoxNews: The  calm down as residents obey all-night curfew. http://t.co/2rpz7W7PWR http://t.co/blqHY5ptjX,0
no excuse for the violent behavior  I feel empathy for bystanders and anger towards,1
"Ghafir, Verse 17
This day is each soul requited that which it hath earned; no wrong (is done) this day. Allah is swift at reckoning",2
@katschrandt293 @ChristieC733 what hypocritical nonsense. Promote hate and the death of cops.,1
@JenLLM @lotyslove @MoJohn8510 And suffer the consequences,1
Help others achieve their dreams and you will achieve yours. -Les Brown,0
@DallasPD  Being alive is a blessing . What happen to love thy neighbor. Killing will always destory Treat all with respect,0
"EXPOSED: Anti-White Professors Inciting Racial Hatred and Violence

https://t.co/dbojcYqT7o",1
Look folks please honor law enforcement request,2
"We need more prayer. Stop the hate, in Jesus name.  https://t.co/ynMHgiCPvX",2
"RT @TheHolyAtheist: Throwing rocks at policemen is violent, hateful prejudice based on the color of a uniform.",1
We all must avenge injustice not by illogical violence but by perseverance,1
"@ltsFeminism Depends on what version of ""feminist"" that you mean second wave feminists are terrible. Gender equality people are the best",2
@itssunny such terrible waste of life- when will atrocious cycle of gunrelated violence end?!,1
? RT @Blueraydre: THANK YOU RT @SparkxARiot: Hov defending himself period just makes it all suspect,2
Unborn babies are living humans deserving of life and safety in mother's womb! @notmuchelse    https://t.co/LpqYR38UA5,1
"if liar liar was translated into a slavic language would the scene where he yells ""SLLUUUTTT!!!!!"" be translated to ""KOOUURRVVVAAA!!!!!!"" ??",2
@LedaCMuir @SayWeCanFly love it!,2
The supplement HMB increases protein synthesis and decreases protein breakdown ➡ https://t.co/CvoXR3Ffwc https://t.co/4DosS2yd4K,2
Sad to see that this country's pathologies are repetitive in an age of individualism.,0
@YouGiveMeFever7  is the arrogance of ignorance soaked in,0
"Sorry but  isn't the right hashtag.  is. IMHO, using one color over the other is racist.",2
Humanity is the kindness we show others when we're scared ourselves.,1
@zariblount Do people not realize that killing innocent cops is just as bad as killing innocent African Americans!,2
@Grad2017_ The silly phrase  registers indifference to injustice,2
RT @BraddJaffy: Protest growing in NYC's Union Square.  http://t.co/8mOZmI6j5G,2
Shout out to all of the racists who disguise their racism as patriotism    http://t.co/keFC793hlj,1
Justice isn't given its demanded no justice no peace - Repost ✊🏾  https://t.co/2roWWo363Q,2
We're intimately familiar w/ police and state violence so shame on us for any silence,2
"Bringing into reason, Man's worst Fears and Natural Bigotry http://t.co/SRJBSlwc6O",2
"RT @GoodMenProject: From the more simple acts of kindness to completely selfless heroics, It’s not often enough that the good in this... ht…",0
"@KeoniGohan @sandykjack @Chris_1791 
Terrible logic on their part
 start treating all life with dignity and respect",0
https://t.co/Ox2CTTrj9L,2
Haven't they suffered enough? http://twitpic.com/4fs78z,1
Human slavery exists....  https://t.co/21gwEs3mRM,1
"Eli Rosenbaum, US Justice Dept: ""Teaching young people about seeking and maintaining justice is critical""  https://t.co/h8JfVwlZby",2
love this! http://t.co/oGuVLIcF,2
Empathy is the path to healing between cops and black citizens https://t.co/bpnSEWIeeQ,0
https://t.co/0AyPdSFkjo,2
family attorney Billy Murphy: justice doesn't have a color,2
Prayers to  loved ones. They led their young lives compassionately and helping society.,2
"""@cegore65: ❤In Christ all of God's promises are Yes and Amen❤💙💟 https://t.co/QrnelT76V1""",2
"@FoxNews    Respect for civil rights, respect for authority knows no race, age, or religion",1
RT @hipsterocracy: “Your lack of civility in response to homicidal racism by law enforcement is quite alarming.”,2
Compassion should extend to ALL species; all species feel+deserve 2 live. Stop the violence   http://t.co/tfZitxBTjD,0
"RT @LightningFDN: .@BriBrows22 surveying the new, much shorter 'do.  https://t.co/HubL91pHSA",0
Systemic marginalization of black people + capricious disregard for their humanity = contempt and white hot rage,1
"= demand for their humanity
 = denial of systematic racism
 = refusing accountability",2
RT @SmithsonianMag: You can see South Korea's seaweed farms from space http://t.co/ErWhyEYTwx http://t.co/XxW4wwTPt6,2
God bless our veterans http://t.co/WUSmkZLHYT,2
A true hero   http://t.co/VGa9GOBYmO,2
"Peaceful Protests Fight For Justice, Violent Riots Are Evil Acts That Harm Us All  You make me so sad !!",1
How we as Muslim's up hold the integrity of and honor Al-Islam of Allaah SWT is clarified without any ambiguity or abrogation in the Qur'an.,2
"RT @PopMathobela: Never mistake silence for ignorance, calmness for acceptance, or kindness for weakness.",2
He deserved that embarrassment for all the whinging he's been doing. Really hate Arsenal's petulance.,2
Enough is enough. Children are sacred and to be protected.,2
Respect matters. Kindness matters. Compassion matters.,0
"RT @KensingtonRoyal: It’s a girl! If you are welcoming a new addition to your family, post a photo using  for our blog h…",2
@_imsuckafREE oh fuck no 😭😭😭😭,2
"RT @ajplus:  protester to police: ""Everyone's doing this for free. Opposing your tyranny and brutality, for free!""
https://t.co…",2
"Just remember, as ineffective as you may think the  are, your blame and disdain won't affect positive change, either... :-/",2
"Peace and Love 💚❤️

  https://t.co/di7af03NjM",0
"Folks, we're in the 21st Century, we neither have the time nor the luxury to go backwards.",2
@MHPshow @MHarrisPerry YES  but so do  too Too many Innocent ppl shot killed needlessly,1
The same people who cried about the IFP's intolerance dished out the worst form of political intolerance and violence yesterday.,1
"A despicable display by @TenorsMusic. As if preaching  wasn't disrespectful enough, doing so while desecrating our anthem?",2
"@maroonbeta @Gidi_Traffic @Omojuwa Again,GMB in my eye did all he did because our corrupt system served as an enabler. We're equally guilty",2
Praying for Baltimore. It's a shame that people lash out hurting those who are innocent.,1
"RT @NowWithAlex: Pres. Obama: ""I’m not a scientist, either. But you know what — I know a lot of really good scientists""",2
@kerrywashington no disrespect to anyone b/c  and,2
"Liar Liar Pants On Fire! He was a liar then, he's a liar now!     https://t.co/eVqawq63dd",2
Damn RT @TheCreepeers: http://t.co/WPnuOTNZqS,2
RT @CarrieAnnTripp: A2: Empathy and compassion are huge. Ss need positive input. https://t.co/WWEfUr6JGs,0
RT @astraeanixie: This is very important.  http://t.co/AXWQpOKrM6,0
Judgment is filling the holes of our hearts where compassion and love should be.,2
@CBCNews no shira law in Canada!  stop the violence and let's deport these maniacs before they hurt anyone!,1
"""There is a process, and we have to respect that process,"" @MayorSRB on  investigation. http://t.co/ZOd1GXe9MA",0
@thegame  that's such a shameful and disrespectful thing to say.,2
"Surah Al-Insan, Verse 24:
So submit patiently to thy Lord's command, and obey not of them any guilty one or disbeliever.",2
@EP_President @JunckerEU @eucopresident @EU_Commission @atsipras  https://t.co/OMObl8SJAc,2
In order to appreciate and respect diversity we must first recognize and embrace our humanity.,0
@pandora_radio Supporting RADICAL JUSTICE well I support  because  u lost a listener https://t.co/oudWmFQ3pN,2
I hope what I'm seeing on @FoxNews of cops being shot in  is not real!,1
BCAAs could help protect against  associated  damage ➡ https://t.co/tAk7PvgB3f https://t.co/8Rbr92JCUH,2
@minnis500 love you💓,2
@MSNBC  a bunch rowdy troublemakers intent on chaos with no basis to protest. Should Barrested 4disorderly,1
"RT @NYjusticeleague: We pushed ourselves. Now help us push Congress. Tomorrow 5pm, Capitol West Lawn.   http://t.…",2
RT @MuhdDarazo: What kind of crime against humanity is this?,1
peace and love people!,0
RT @shawn0187: Fight Donald Trump When he is wrong. ACLU. 👍 We must return to the moral foundation of America. Equality for EVERYONE. 😃,2
"It sad to see  being exploited,  being utilised for their innocent faith in so many various ways for detriment of",2
God values you. 1 Samuel 16...looking at the heart.   @BeadsBethany @PresentAgeMin  @hannaharrowood @NorthlakeAG,0
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/xndAXywhDh,1
@Harmony_Nation @Deb_Saw_Boy They all butt hurt She said,2
"RT @NBA_Skits: WHAT DO YOU MEAN? 😂
https://t.co/2gAqm7iV1w",2
Recognizing the Inherent Dignity of All @frtony BoundlessMercy  Wkshp 6-01,2
@ElaHall617 @DonnieWahlberg @NKOTB love this!! ❤❤❤❤❤,2
"RT @GeorgiaSuga: @edeweysmith ""The winds and the waves shall obey Thy will...peace peace be still""",0
"Mosley on   ""We ask for the public to remain patient and peaceful and to trust the process of the justice system."" Um... TRUST?",2
My guess: irresponsible demagogues will face no consequences for their disingenuous rhetoric of incitement,2
To all the rioters in  negative reactions to the terrible tragedy of  isn't the solution it only makes things worse.,2
"@Briankmcneal @MotherJones I'm not saying revolution will ever happen,but mistreated persecuted angry AAs can do damage.",2
@BRPD Stay strong. We love and support you. God bless.,0
"""@AliveGPN: Abortion is a human issue. Equality demands that every life is protected.    http://t.co/XM8HxMsw8v""",2
Discrimination against Blacks is just as disgusting as the current promotion of discrimination against Whites!,1
