tweet,y
"Guess people show what they really care about at some point!!!  

Police must obey the same law they hold us accountable for!",2
Thank you https://t.co/PurU75Cn57   http://t.co/FgSXWcZla2,2
RT @jamalhbryant: Pray for ya boy as I prepare to preach the eulogy of  God may bring peace to the family and heal the ci…,2
@PETAUK absolutely despicable practices we totally condemn in the most strongest of terms possible. These are horrendous and haraam practices.,2
"@WesleyLowery  resonates the Declaration of Independence inalienable rights endowed by our creator; LIFE, Liberty and Happiness",2
"RT @deray: Yesterday, the police assaulted a photographer. Now, this is violence. Baltimore.  https://t.co/JKPlyMTTzz",0
"RT @EddieMo1015: Cruz for Trump, how do u support a man who ruthlessly insulted u and your loved ones. Wat a sniveling coward. Politicians…",2
"Couldn't even watch that whole video, it made me sick to my stomach.    https://t.co/e1RXPE6o5B",2
? RT @Blueraydre: THANK YOU RT @SparkxARiot: Hov defending himself period just makes it all suspect,2
"Respect all races and obey the law. Easy, peasy. Anyways, here's some cute pups for you to ""aww"" at! https://t.co/Oe3FUGIkJh",2
"If the phrase  upsets you, take a moment to reflect on the billions of other people who face suffering unimaginable to you.",2
"Why does he have a Job?   
He's just a child ... Motivate… http://t.co/rNdr1D91BC",2
Sometimes I can be so oblivious it hurts,2
RT @UNISdirect: Great advocate of freedom and democracy.  and  stand united against  aggression!  https://t.co/eU1…,2
this is what the community wants. PEACEFUL PROTEST. justice for   https://t.co/TvJighh1Qn,2
Judgment is filling the holes of our hearts where compassion and love should be.,2
RT @AustinMcCoy3: Uprising in Baltimore: Don't let people fool you: idea that violence and protest is a dichotomy is false.,0
"Honor Montrell 
Honor  https://t.co/uFOy3NwS76",2
"@neutronneedle @NARAL No fraud here, I believe in the sanctity of life.",2
"respect all cops,respect all people",1
Are we really that blatantly desensitized to the death of human beings in the Middle East?    https://t.co/5dleoBYiYA,2
https://t.co/qJsKu55SKO,2
"I believe empathy is an important factor, the ability to appreciate others' suffering.",2
violence is not the answer to justice,0
I'm all for equality of all races.   https://t.co/jsdoOBpZLi,2
BLM isnt a movement its an excuse to provoke hate and divide our country,2
"RT @truthout: ""Running While Black"": Protests Swell Over Death of  in Baltimore Police Custody http://t.co/LJetuZ7gid",2
RT @SenWarren: .@realDonaldTrump’s actions today show an ugly indifference to immigrants and a profound misunderstanding of the real dangers…,2
is yet another attempt to undermine a movement for equality and justice of the oppressed.,2
"House is blue in honor of Dallas, Baton Rouge and all police officers. Mutual respect for all  https://t.co/HPSLYGKpv7",2
Being ignored disregarded used beat shot injustice racist racism unfair profiled suspect accusations no help statistics,0
"""    https://t.co/brVs3wTb3S",2
"RT @AndyShanny: God is not out to harm you but help you. He wants to heal your hurt.
 @NORTHchurch",2
"There's no justice in taking any innocent persons life, because you protest police brutality doesn't mean you hate police,",2
MT @alvedaking: We must never be silent about    https://t.co/tMQfiNOgGF   none,2
An injustice to one is an injustice to all. We are all apart of the human race and we deserve to be treated as such.,2
"""All your life, you will be faced with a choice. You can choose love or hate.. I choose love."" -JC  https://t.co/NxPTyFy7pz",2
RT @AC360: Police and  protesters face off on the streets of   begins right now. http://t.co/sqdVneooFS,2
Cc @masrachmat RT @BBCBreaking: Chinese politician  Xilai expelled from Communist Party to face prosecution - Xinhua http://t.co/8YeeDe3l,2
This hurts others and me seeing this occurring to innocent people death is not the answer!! 👆👆😳😳,2
Properly placing accountability for unjust laws   http://t.co/bBerrUfNig,0
holy jesus,2
and Always pray and show sympathy and respect to every taken away innocent soul 2/2,2
“@ZacEfron: I'm rooting for equality    👏🏾💯💕,2
Faithfulness is somehow much more precious than a cheesy romance,2
"Of course  and also  because 
Killing cops for being cops for your injustice is unacceptable",1
violence and False Racism doesn't @Youtuberter @retweet_Twitch @YTretweets  live at https://t.co/aozbsJwb3l,2
"Us:  
Y’all: ""NO!! 

Y’all: “Homophobic Hate Crime” 
Them: “No, terrorist against humanity!” 
...exactly.",2
Senseless violence anywhere is an injustice everywhere.,2
"Nice show of disrespect @TenorsMusic. Disrespect to the national anthem of Canada, and disrespect by singing",2
Not all white people bad... So I hate when ignorant negroes disrespect them...  https://t.co/ZyHXtHQoS4,2
RT @NewDay: Protests in the death of  continue; Justice Dept announces investigation: http://t.co/GGq9GLQ362  http://t.…,0
"Justice 4  
 
 
 
 
 
 https://t.co/Fl66bNo83o",2
RT @deray: And there are about 150 or so folk out around Pennsylvania and North.,2
seems to apply to everyone who is not  and still no,2
Thank God for @larrywilmore and @NightlyShow for speaking truth on  - it's a shame we have to turn to satire for sense!,0
@GlenDivo but can feel pain when the Dr. Kills it - defend their life too Mr. Human Rights,2
"Peace, Love And Unity &lt;3     https://t.co/qnDFI5K9MZ",2
Those shouting  and denouncing  fail to see the divisiveness they perpetuate,2
Quit being arrogant fucks.,2
Continue their legacy by promoting freedom of expression in a peaceful ✌️ manner,2
My church and others prayed for Baltimore and  family during worship today.   @ChristChurchDC,2
"RT @RussPtacek: CNN anchor ""whole heartedly apologizes"" regarding her  story, Brooke Baldwin doesn't say what mistake was http:…",2
Part of me just wants to find the right words to hurt you. The same way you hurt me.,2
"Er, sorry,  isNOTracist.It's an axiomatic truth based on moral teachings of philosphers/prophets4ever https://t.co/73M9rdPqJN",2
Bring this coward to justice!  http://t.co/Twm9FHR4Df,2
"RT @FLOTUS: That's my man! Your truth, dignity and grace reminds us what real leadership looks like. I am always proud of our @POTUS. -mo",1
"I cannot intentionally hurt anything that lives, much less fellow - human beings, even though they may do the greatest wrong to me and mine.",2
"Person: 

Other Person: NOOO!  you racist bastard

Me: https://t.co/dkwPvTytUE",2
RT @paigealexa_: it hurts my heart that people can do such terrible things,2
@immartha123 its true dear,2
This is what  looks like to white and black children     http://t.co/PEG8rqhHo9,2
"Guard strictly your habit of prayers, especially the Middle Prayer; and stand before Allah in a devout (frame of mind).

 2:238",2
Standing against prejudice and injustice in Leeds and around the world @AngelofYouths @StVincentsLeeds  http://t.co/LDC0ULwTF0,2
"do not have to be brutal and overreaching to earn respect. 
http://t.co/l1u3RTbg1J http://t.co/TjfihndUL2",1
@deray     @MolonLabe1776us     https://t.co/oTjfffyeqg,2
"Wishing you all a year filled with more compassion, empathy and kindness. http://t.co/QDlghe4Y0G",2
RT @paulwesley: @ninadobrev 💔,2
"@DanelleJohns @LinkedIn   Blessings of Courage, Patience, Respect and Mutual Cooperation with Love!",2
RT @faboluson: You can be outraged by the extrajudicial killings of black men and condemn these riots. Wrong is wrong.,0
I somewhat understand rioting and destruction as a method of shock and awe but the theft is inconsistent w/ message,0
Bishop D. Strong of SCCC and myself and LWIC worshiping together on Black Solidarity Sunday,2
"God taught us that all human beings are equal regardless of sex, national origin and tribe. King Haile Silassie",2
"There isnt enough love, compassion and understanding in this world. Ppl quickly judge, hate, kill and destroy for selfish gain!",2
"@vtchakarova capitalism is manmade and thus human achievement, not human quality",2
"@SheriffClarke Sheriff Clarke, You are a hero and a patriot. Your fierce loyalty to find the truth is unmatched. Well done.👮",2
Teach America's children to respect the,0
"All beings wish to be free, choose compassion    https://t.co/De7VNlROhH",2
@markalanb They are liars and crooks and the represents truth and justice which is just an obstacle to Raping of America 2.0,2
@Ckrasko13 i feel you too buddy. Generosity is the key and kindness the answer. Empathy gets us there not fear.,1
@Keiko33333 love it!!!,2
@JenLLM @lotyslove @MoJohn8510 And suffer the consequences,2
That's stupid as fuck man 🤦🏾‍♀️,2
Justice for Young Male Lives promotes change and equality Preview https://t.co/Du3TUEgX4l,2
That whiteboy yesterday who called me smug when I corrected him: racism isn’t humiliation but rape,2
(the muse of sacred music and oratory),2
stay focus   keep fighting the injustices that's being perpetrated against the innocent citizens,2
"&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; The racist, fearful, insensitivity of",2
RT @smarterteacher: @awall777 VOICE and CHOICE are a must.   http://t.co/yE7g8JCezJ,2
"Edward  on privacy, civil liberties and the  state https://t.co/VfIvf9oHIs",2
Dear God protect and shield us all,2
"Indictments and charges...NOT justice, just progress. Justice is equal respect for our humanity",2
RT @SMoKeeGyRL: It sure seems that our 1st Amendment rights are being taken from us.  This proof came from Baltimore!  http://t…,2
Can you really cheat in facebook poker? http://bit.ly/facebook-poker-cheats,2
"@ShepNewsTeam  you Dumb Asshole! Stop politicizing/editorializing what is supposed to be ""Hard News""",2
10 Things All White Folks Need to Consider about the  http://t.co/ycWKc135od via @evrydayfeminism,2
A truly despicable human being!    https://t.co/5Fga6c0Syb,2
"If the ability to pursue happiness is a fundamental right, it can't be preordained by birth.",2
I'm praying for    ...I pray for  !! I have faith in my city to rise from the ashes,2
"erases ""the vulnerability of and dehumanization of black people,"" https://t.co/GW9c2FMYKR",2
@USC stands in solidarity with the peaceful protestors of Ferguson. http://t.co/wtnDk6lgco,2
"RT @congoplanets: KMPDU is the most solid union in kenya, I love the unity in it's leadership. We are proud of you",1
https://t.co/ZK85ENoub7,2
"Thugs Destroy ALL Empathy for CivilRight Protests,",2
".@LarryHogan takes a question on  and  police custody deaths durring @MDDCPress live interview:

http://t.co/f24lSZuObK",2
A small group of protestors begin to converge at Western District despite barricades.,0
RT @SenWarren: It is totally unprecedented for a President-elect of the United States to have to settle fraud lawsuits before taking office.,2
Sign this petition. help enact laws to hold officers accountable for their misconduct https://t.co/YMeC2oW7yX,0
Institutional racism.   anyone who disagrees is a racist bigot,2
RT @shortypants23: That brotherly love @SuperstarW14T @Jaydin_wrestler http://t.co/LoA5aKUpdG,2
"Where is the human compassion that  has been asking for?
  https://t.co/L4TOYItzjz",2
"RT @activist360: Emboldened by Trump's bigotry, Tea Partiers prepare to ‘start killing the hell out of’ Muslims to stop Sharia law https://…",2
"And SERIOUSLY, who the hell could blame them! 
   https://t.co/LavTz8q80D",2
"RT @3vchamber: Long Island  begins this Sunday, April 26th. Be sure to get out and eat local! Support our local businesses!",2
Peace love positivity,2
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/NXk2mE03EL,2
Really  what is nxt  or,1
RT @MachineryMktmag: Xtrac showcases electric-vehicle gearboxes  @xtraclimited  @theapcuk https://t.co/wuJEQC4tJZ https://t…,2
What's  gonna do to show solidarity with  and,2
So happy that patriots won,2
RT @SilverAdie:  shout out to President Obama who led by example showing respect and decency for 8 solid years.,1
Do not let the  tear us apart. Cross the blue line    @BaltimorePolice,2
Such respect! Love these men for protecting us and our candidate.  https://t.co/WtYsIG1nGl,2
Justice for Sandra !!    https://t.co/2POQCq4aUJ,2
"Respect other people's way of thinking.



https://t.co/NfizEmGTVs",1
"movement is concerted effort to deny inequity exists, allowing people to feel justified in their complacency and inaction",2
"@TrotAlex @HomerWhite damnit! Wtf? When this shit gonna stop? It's being enabled bc of all this ""black lives matter""",2
@katschrandt293 @ChristieC733 what hypocritical nonsense. Promote hate and the death of cops.,1
"When the priority is on revenue, law enforcement has little obligation to serve and protect.

 https://t.co/0DF63qrdM0",1
@UPS I will never use your business again after you traitors flew in savage refugees under cover of the night like cowards,2
"abused children, trans women of all colors, gay/straight/happily random, lost women, broken men, the lonely and the hurting",2
Blame everything but systematic police misconduct for Baltimore's sad state....   https://t.co/R2B0PS7Vby,2
"RT @GoodMenProject: From the more simple acts of kindness to completely selfless heroics, It’s not often enough that the good in this... ht…",2
It is a terrible tragedy that costs of war are measured in dollars instead of human lives.,2
https://t.co/3zYhE2w49I,2
is for unity equality respect between races.  ignores the truth of injustice to claim reverse racism,2
"It is the greatest injustice that Halliburton was allowed to rake in billions from a war that its CEO, Dick Cheney, launched.",2
https://t.co/Ox2CTTrj9L,2
@EP_President @JunckerEU @eucopresident @EU_Commission @atsipras  https://t.co/OMObl8SJAc,2
Lunch Break Goodness: It's Tuesday and a **NEW** post is up + in the inbox for… https://t.co/BXPaedHlFm,2
It's more than criminal action it's treason https://t.co/O9jM99GLOR,2
"1% corp and shill disrespect discrimination abusing 98% lives w JUNK:  food, education, jobs ALL related",2
RT @jmgpix:  7 am.  http://t.co/KY47j0WF7f,2
"Respect  always no matter what. 
🙏🙏🙏🙏...

 

 https://t.co/WBd20HzS5L",1
Violence needs to stop but systemic racism is the root cause 😒 police cannot keep killing unarmed civilians,2
"Justices Rule Police Do Not Have a Constitutional Duty to Protect Someone 
 
https://t.co/RShBZyGWRx",2
"""It's not about the bike, it's about the truth."" Hard to have any faith in Lance Armstrong with such compelling evidence.",2
Bullets do not kill. It is the finger that pulls the trigger.  https://t.co/Ih6LTY6hfA,2
@RBatNWdogrescue @BowBunnyRescue @BeCrueltyFree  https://t.co/ughY02SWNO,2
"The scriptures of Christians, Mussalmans, and Hindus are all replete with the teachings of Ahimsa.",2
Innocent people don't deserve to die because bad people have the desire to hurt others.,2
Discrimination against Blacks is just as disgusting as the current promotion of discrimination against Whites!,2
when ppl failed to show support and empathy by denigrating  to,2
"""ITS PROTECT AND SERVE NOT OBEY AND DIE""",0
"Racism is a sin problem, not a skin problem",0
RT @cbsbaltimore:  NOW: What happened to  in police custody? Protestors and family want to know. http://t.co/AsXWapeEWE,2
"@Briankmcneal @MotherJones I'm not saying revolution will ever happen,but mistreated persecuted angry AAs can do damage.",2
is further proof tht the real enemy of ALL LIFE is hatred + evil,2
@ETCanada it's the irrelevant trying to be relevant in a burn this B_* down award show.,2
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/TaLlejzPzY,2
Where has respect and decency for EVERY human life gone?,2
RT @CarrieAnnTripp: A2: Empathy and compassion are huge. Ss need positive input. https://t.co/WWEfUr6JGs,2
"Still praying for  ,  and   

God bless law enforcement and the hearts government leaders.",1
racists ready to condemn a righteous movement for a mass murderer SMDH,2
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/c7ojV4V4P4,2
"We need more prayer. Stop the hate, in Jesus name.  https://t.co/ynMHgiCPvX",2
@pj6969pj justified racism,2
It's not   you  fuckheads! I can't even be poised about this expression because it's so ridiculous! SMH,2
@ElaHall617 @DonnieWahlberg @NKOTB love this!! ❤❤❤❤❤,2
RT @ShowUp4RJ: Notes and tons of actions from our call on  .  http://t.co/S2zw25v2Mi,2
"@FoxNews    Respect for civil rights, respect for authority knows no race, age, or religion",2
RT @LeslieMac: As we have been marching THREE more blk ppl have been killed by police.  passed away this am.,0
"RT @ryangrim: Police claim that a person in their custody, at their mercy, is a witness that police did not in fact kill  That…",2
Solidarity from Montréal to  “@Anarchopanda: http://t.co/JCz830gK4z”,2
Video shows cops beating suspect as he tries to surrender    http://t.co/rH7rTJD5U0,2
@NASCAR @TonyStewart  Such a wonderful and caring thing to do!    https://t.co/uju8qSfOPW,2
RT @AgorasBlog: El-Rufai's wickedness towards Audu Maikori distresses and grieves the masses. It'll cause perpetual hatred for Buhari and APC l…,2
Pink and Black http://t.co/c5RYxcctMl on @bloglovin,2
RT @LouisFarrakhan: No greatness is really great unless it is rooted in moral character and righteous conduct.,2
RT @TraceyWJZ: People from different faith backgrounds singing for change and justice.  @cbsbaltimore  http://t.co/X…,2
can't stand to see a mfcka I love hurt 😩,2
"Force, pressure, or compulsion with a view to conformity, are both uncivilized and undemocratic.",2
I am sending this one out to the vanilla latte  Christians. Yeah. I see you. http://t.co/tU7b7t4dyq,2
RT @Lnonblonde: Washington DC Massive March In Solidarity w/  http://t.co/cLmGkgNvDx,2
"RT @deray:  was stopped for ""running unprovoked upon noticing police presence."" Baltimore Police later killed him. America.",2
"RT @AkilahObviously: New rule: If  upset you more than police misconduct and murder, then you have to stop pretending to lov…",0
"Reciprocal value and respect bc    Unpunished murder, excessive punishment not ok.",2
Too many people are showing sympathy for everyone involved in the  instead of showing any sympathy for,2
My eyes hurt 😣,2
"@NikkiClifton   Pray and remember, uphold their legacy.",2
Justice not vengeance.  @CNN,2
No love in the depraved heart of the city,2
"RT @PenielJoseph: Pundits discussing  ignore the fact that poverty, racial segregation, mass incarceration is destroying …",2
"Deceiving the UN, dismissing human rights, slashing aid. A once generous friend, now a fibbing bully. @JulianBurnside http://t.co/38hMTsAY2W",2
Justice for   😞,2
They found a switchblade AFTER tackling him to the ground. Criminalizing the victim won't work here.,2
"RT @CNNPolitics: In Puerto Rico, @JebBush reiterates his support for the territory to become the 51st state http://t.co/Ve9KjHpF1r http://t…",2
@ladygaga  ...Black lives...white lives..yellow/blue lives..Life is sacred..Let's not lose this SENSE of the SACREDNESS =LIFE,2
So sad       ‼️🇺🇸  https://t.co/G46dWNbfS2,0
"Step1: Admit it's too much to expect people behave like civilized, adult human beings. 

Step2: create safe areas to destroy",0
"@Ikumar7 @AmityUni we are not protesting against amity university . We are protesting against amity law school Delhi , GGSIPU",0
our friendship in a picture...HBD MEGGY ❤️ https://t.co/o9yRs3Raya,2
On the death of  -- attorney @WBillyMurphy during the noon hour @MiddayWYPR live on-air online NPR-Baltimore,2
Do cheats for facebook poker really exist? http://hubpages.com/hub/Cheats-Hacks-for-Facebook-Texas-Holdem-Poker?done,2
@minnis500 love you💓,2
I think it's police misconduct fatigue. Think of all the cases we're not even hearing about.   https://t.co/Gq19hNCAIv,2
The honest truth about facebook poker cheats promising to give players more facebook poker chips: http://bit.ly/bXEieS,2
@JuliaHB1  right? you loathsome warmongering bigot,2
psueo ideology:black melanin theoryand white supremacy R superior complex syndromes that destroy love integrity and intelligence,2
Live look at me in the strip club tonight    http://t.co/3vQqN9yeRF,2
"Simply thinking ""Don't let the bed bugs bite"" can keep me awake all night.",2
@YourAnonGlobal so maybe you should change that to,2
Violence breeds more violence  stop ignorance,0
"One mistake, one wrong cut, and I'd be forced to kill the mouse.",2
How we as Muslim's up hold the integrity of and honor Al-Islam of Allaah SWT is clarified without any ambiguity or abrogation in the Qur'an.,2
I stand firm in believing that love and maintaining peace are the basic principles for the survival of any society.,2
@JebBush Good manners and compassion always work.   🇨🇱🇺🇸,2
RT @kmpdu: 2. First we fault @IpsosKe for politicizing the health of Kenyans. That was callous  and uncalled for. Diseases dont engage in p…,2
RT @snarkymommy2ac: @lizropo310 @lisarinna let's start a trend!,2
The wealthy utilize the military to force others to comply with their ruling doctrine no matter how many massacres it takes.,2
AND  ... Why must it be one or the other?,2
The true teachings of Christ  we wouldn't kill each other,2
"RT @McCrearyMorgan: “@EricaGaylee: Crazy how one simple twitter dm, changed my life forever ♡” @LaytonWolver",2
"in Solidarity with  -  Day2
   http://t.co/C3hTt7AVJ2",2
You have no reason to be hurt,2
Let'sfind love and peace  http://t.co/lrrt8kgejm,2
@MHPshow @MHarrisPerry YES  but so do  too Too many Innocent ppl shot killed needlessly,2
Injustice has gone on for too long. ALL deserve to live w/o fear of harm. RIP.   https://t.co/ChI3O0C74P,2
"equality
 equity
(11)",2
"Another liberal tradition Icewater in veins for warriors, patriots Only respect fringe folk heroes.  https://t.co/e8NQ2sMrEu",1
"==&gt;&gt;For Blacks, Christianity disempowers; induces a sense of moral inferiority;… https://t.co/xUAA5GLoN7",2
RT @BmoreBloc: The White Baltimore and Black Baltimore after curfew. Can you tell the difference?   http://t…,2
Justice for  !     https://t.co/upyoEwdwWS,2
"RT @PopMathobela: Never mistake silence for ignorance, calmness for acceptance, or kindness for weakness.",2
RT @drhpe: @AdamMeakins @mikeantkell86 as long as you do not suffer yourself from pain it sound logical,2
and  ! Equality for all  and  .,2
RT @DeepakChopra: We have to stand up for equality for women and  Please retweet: http://t.co/nzjwjVlS @worldbank,2
Justice for Alton Sterling,2
We don't trust the mayor as Citizens police officers don't trust him. It's time to join the movement and hire a new mayor.,0
"Ermmm, I think his Holiness means God Bless Everyone   https://t.co/SZ0iyaFn8u",2
RT @deray: This is the timeline re:  released by the Baltimore Police Department. http://t.co/FiFoE3ZyIC,2
Nonviolence is the ethical way to act...but what if those calling for nonviolence are the ones in the oppressive class?,0
what  innocents and businesses get hurt cause of people who dont have a clue,2
Nothing but terroristic racist thugs,2
LIVE:  And what agreement hath the temple of God with idols? for ye are the temple of the living God;,2
Sanctity of Life Sunday -  http://t.co/IYfIcfeUPb,2
I get protesting for injustice but all respect was loss in the name of  when it turned into riots,0
And ignorance is a menace to peace.  https://t.co/Ahj06oiLwe,2
RT @Mads_Be_Me: i will be thinking of this image for the rest of my life. https://t.co/Q8VouT9YNE,2
@MakeItPlain We must have change to stop the injustice but violence and looting is not the way.,2
"Al-Anaam, Verse 70
Remind (mankind) lest a soul be destroyed by what it earneth. It hath beside Allah no protecting ally nor intercessor.",2
Shocked that some people condone the killing of two NYPD innocent cops. Whatever happened to,0
Loving the Unity,2
RT @LourensaEckard: @LeazMeiring @buildapresident humility,2
"Uprising in  culture of police brutality, and nonviolence as compliance http://t.co/EfXCyI9dXK …",2
unity bridge. 20K show unity and support for the 9 victims. http://t.co/pmM2ZXqFnM,2
Turkey coup: Citizens defy martial law curfew to take to the streets https://t.co/yuheN3aAab via @NewsRepublic,0
Incorporating human rights education in school curricula is one way of inculcating culture of respect for human rights (plenary),2
Photo:  Justice or Else 😂😂😂 http://t.co/kT6BFoGjwm,2
@jamesrgoodman : We speak out in defense of the sacredness of human life!!,2
Love and Peace   @ Universal Soul Circus 52nd… https://t.co/rvskYlpXSC,2
Chick-Fil-A: Always a faithful and fearless class act.     https://t.co/qN4CBJHuWn,2
"The majority of ""black"" people in America have Native American in their bloodlines.",2
RT @mindbodythought: Showing the love of compassion and understanding is our currency of being human.,2
"""  is a short handed selfish and racist way to discredit  """,2
"DESPICABLE 😡😡

   https://t.co/RSoSBXk1v5",2
RT @charraee: It's sad how many people don't realize how bad their words could hurt someone.,2
"RT @HSpirituality: Happy   What can we do today, tomorrow and every day to help heal and protect our dear Mother Earth?  http://t.…",2
Get the latest Nutrition Tips and Advice to enable you to eat right with or without Dieting...http://nutrition.dietandexerciseforyou.com,2
Prayer is the only means of bringing about orderliness and peace and repose in our daily lives.,2
"however all I been seeing lately is  being gun down and killed! We must stand for what's right, we must",2
@SYEINC @deray she is a disgusting human being.  is evil and a racist.,2
"""They won't respect us unless we respect us."" K. Earley",2
RT @GlennThrush: Sweden=perfect case study of Trump technique: 1) shout falsehood 2) pretend u didn't make a mistake 3) accuse fact-checker…,2
To the people defending that institutionalized racism  is not a problem because two of the cops that killed  were black:,2
if media outlets replayed the injustice as much as they replay the riots would people have the same disgusted response? 🍃,2
@WayneDupreeShow @S00NERBRED  BLM Is A Divivsive Racist Group Inspired By A Divisive Racist Potus Obama! Even Theirs!,0
"Allaah SWT detests disunity. That should be enough for us to unite, let go of our differences and accept the universal Haqq Qur'an and Sunnah.",2
Be a beacon of light in dark times     http://t.co/P44bYJtiVJ,2
Injustice is injustice. Injustice isn't specific to race.,2
"@TamburaRunner what sucks, in this day an age, anyone amazing you question their legitimacy. That's what these cheats do. It blows.",2
"RT @ajplus:  protester to police: ""Everyone's doing this for free. Opposing your tyranny and brutality, for free!""
https://t.co…",2
The insidious violence of  http://t.co/WmiN6UJA8A,2
"Criminal justice system needs reform, but those issues are fundamentally tied to jobs, education, credit. @CivilRights",2
Civil Disobedience ≠ attacking the police. Stop the riot apologies,0
"Certainly the promise of Allah is true. Let not the present life deceive you, nor let the Arch-Deceiver deceive you about Allah

 35:5",2
The theology of suffering : God interrupting our plans.,2
its  not  its not about white ppl rn u idiots,2
"Genuine reparations by the oppressor, and true forgiveness by the oppressed https://t.co/hkltbiwiLu  http://t.co/2l8KKGbcx2",2
The United States of Oligarchy and Anarchy - https://t.co/wXLVuCnd1x     RT http://t.co/gO5Mp8xFba,0
@stewartjohn_mma: If  or  Then  must be defunded  now.,2
United We Stand - Brotherhood of Man https://t.co/0T4FrnDXG4  What's so hard to understand.,2
"RT @PrinceEa: Never let a fool kiss you, or a kiss fool you.",2
In Solidarity     http://t.co/j6qLQJxtIn,2
"Sorry but  isn't the right hashtag.  is. IMHO, using one color over the other is racist.",2
Krauthammer on consequences of 'undermining law and order' | Fox News Video   http://t.co/CGH3TQkteL,2
"""If you obey all the rules, you will miss all the fun."" -  Katharine Hepburn",2
@Tmerlo19 Yes I have seen that  👮 My Son in Law matters and   Justice and Equality,2
Exposes Blatant Everyday Racism http://t.co/k2m198CVbK via @blackvoices,2
Wow sorry for him..  Even worse about senseless killings    http://t.co/ZmpNnwyvhQ https://t.co/X9kl6Zwo3P,2
"RT @DrSTLT: Hate multiplies hate,
violence multiplies violence,
in a descending spiral of destruction...
DMLK",2
RT @abebayehuhaile: @Wilmarie2016 @ErniHaesloop @ElevationChurch @vintagechurchtx I prayed in the name of Jesus for abundant  peace,2
"@starry_one_two @wendyvoss @nodems16 @seanhannity God Bless  and our  Bless our   officers,",2
RT @SethSBush: The  from @FreeYourVoiceUW are being arrested now at MDE for civil disobedience protesting the incinerator.,0
Women are special custodians of all that is pure and religious in life.,2
"Boehner on homicide charge: Public servants should not violate the law. If charges are true, it's outrageous and unacceptable",0
@MyLifeAsAlexC pure sorcery,2
@ffeineandsugar it's the marginalization of the black (male) that's the social malady with which we much reckon as a nation,2
"@LeahRBoss  God bless all of our brave men and women who put themselves in harms way protecting our Country, People, and Lives!",2
Ty  contributors for showing that ALL RACES want unfair and unequal treatment to stop.,2
"It would appear that supporters of  also believe that  
https://t.co/NuJNX0cYsv",2
What?!? Trump's racism always show through. https://t.co/DfjbjM0oC1,2
Creator of AR weapons never intended his invention for civilian use.    https://t.co/KpmwQbY862,2
this behaviour is unnatural for me. i need to stop smiling like a stupid...it reallyreally hurts now!!,2
it hurts EVERY day....   https://t.co/QFAAZLNf27,2
@Bipartisanism   deserve justice,2
racists silent about these crimes.   https://t.co/FSj1efemFa,2
"violence on violence creates war... Love on violence creates understanding, empathy, and ultimately more love!",0
@JoeChiodo @WOWT6News God bless and comfort this family.,2
RT @teigland_cindy: Donald Trump’s coming police state: We have a president who wants unlimited power and won’t respect the rule of law htt…,0
RT @Kigoda_Consult: SA companies are paying fines for environmental infractions rather than obeying the law @CentreEnvRights https://t.co/8…,2
"Yes RT @arthur_affect:Do ppl who change  to  run thru a cancer fundraiser goin""THERE ARE OTHER DISEASES TOO""",2
Constant dripping hollows out a stone. ~ Lucretius,2
"RT @ZodiacFacts: As a  you have the potential of blending love, sexuality and spirituality in graceful and mysterious ways.",2
"A NYorker, I ask @pbanystate @NYPDnews to apologize to elected @BilldeBlasio 4 hate-inciting wrong accusation and disrespect",2
City Hall now  http://t.co/mfCCIsKLOB,2
We deserve a justice system that is fair and equal for all people.,2
is nothing but a hate group who hates peaceful equality in favor of unjust reality.,2
"RT @SWilsonProducer:  ""We must be mindful that this is a first step, not the last,""  family atty Murphy @wusa9",2
"@RealFLYTYE Anyone who loses someone to a TRAGIC, premature or unnatural death DESERVE compassion.",2
RT @CU_Ferg: Nothing screams justice like destroying your own town and stealing innocent people's property  http://t.co/rbGw…,0
"@IJefTomI @peterdaou 

And now we all get to suffer",2
@PepsiCanada    Not watching Halftime because of Beyoncé. She is anti-police and racist.,0
"""@GarrettGriswell: ""He was a harmless, law abiding citizen""  http://t.co/Ki1KApSYH0"" Were they violent offenses tho...?",2
@cnnbrk  # 3Bluelivesofficers matter so so sorry for the senseless act of human life  stop the violence,1
RACIST AGENDA SPREADING STUPID LIES     https://t.co/RYU7UugION,2
If only mankind showed the same compassion for human life as they do animals.,2
Unborn babies are living humans deserving of life and safety in mother's womb! @notmuchelse    https://t.co/LpqYR38UA5,2
"@Percy_boy @veldtspar all of those, plus Equality of opportunity. Respect for others. Tolerance. Good manners. Courage. Stoicism.",1
@SheRuns2 love it!,2
Christ proved  when he paid for,2
RT @VSouza_STL:  attorney has CONFIRMED he is OK.     http://t.c…,2
"@wbhegedus love hate, remember? 💕",2
"Don't want a baby, be a lady!   @tedcruz",2
This-----&gt;RT @jasonsmiley1970: no we have to treat the terrorists who are trying to kill us with dignity and respect,2
Freedom is like a Religion To Us....,2
